,ZCR_mean,Loudness,Beat_loudness,ZCR_std,spectral_centroid,Pitch_centroid,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12
Ennaya,0.147244007594814,-17.632019,0.14418307,0.049323550768374,2350.59601194694,1586.7828,-96.497932434082,87.2221450805664,-37.5578231811523,58.7797737121582,-10.4306983947754,11.2189512252808,-3.90456032752991,-1.13577890396118,-7.4080080986023,9.80114459991455,-10.0782279968262,-3.37418675422668,-2.32298254966736,57.779541015625,26.6867942810059,21.6593437194824,28.1910247802734,13.4002075195313,19.1641216278076,11.0450983047485,8.96865749359131,11.1199178695679,13.2123918533325,8.29904937744141,11.4302005767822,9.62479209899902
Ador hawalk,0.040207617792183,-37.179127,0.020150302,0.028609365378838,1061.85330978332,415.1043,-426.161041259766,117.664482116699,29.3593196868896,31.7921886444092,23.2982711791992,-8.06051635742188,-8.07260894775391,11.9610376358032,-2.70006632804871,-3.7054591178894,-14.3899793624878,-6.87455987930298,-4.18324184417725,75.6895294189453,32.0535087585449,30.7382202148437,19.3161239624023,17.0972080230713,18.4250812530518,11.6680717468262,17.0030422210693,15.3959703445435,12.1611824035645,15.3381910324097,9.91066646575928,8.56346607208252
Hbayeb algalib,0.158119225280573,-17.152676,0.1533897,0.062832869851702,2814.54323771462,1374.1359,-64.1962203979492,66.7320861816406,-22.5684680938721,27.1806793212891,-5.16394138336182,-1.00847387313843,0.267576992511749,-7.9892201423645,-7.16885471343994,3.11456656455994,-7.78721904754639,-1.29887199401855,-9.24862003326416,66.1355209350586,29.6731357574463,23.4237728118896,17.0465126037598,12.3642311096191,14.9131669998169,13.4742288589478,12.8420896530151,10.7204856872559,9.51616382598877,9.78289794921875,8.24355983734131,8.79686069488525
Shino alhasil,0.09586865687887,-19.671171,0.11981841,0.04453851586357,2212.32856236412,850.83435,-132.067718505859,86.4002456665039,-5.71108770370483,41.7022018432617,-7.64605045318604,19.3054103851318,-0.443131685256958,3.22266840934753,3.27515602111816,-0.125274494290352,1.33251142501831,3.94076299667358,-1.41365301609039,49.8619842529297,18.332763671875,17.7224617004395,18.1231822967529,15.5331811904907,9.47214031219482,11.2703323364258,10.2757663726807,11.7407093048096,9.10910320281982,10.5324563980103,8.12148761749268,8.15262699127197
Ma taayen lai,0.086220189144737,-14.662977,0.20843056,0.039774202268138,2028.98674454643,823.43134,-75.6613616943359,102.566177368164,-12.952202796936,27.1822280883789,1.91327202320099,-6.34540510177612,5.92686367034912,-7.27016401290894,5.59084510803223,2.63265538215637,-7.57255458831787,3.41332960128784,-10.309326171875,51.0942192077637,27.3214263916016,22.2973670959473,21.4993171691895,14.2349214553833,17.2302150726318,12.8699340820313,14.0124959945679,12.0463733673096,9.15848827362061,10.6398992538452,9.98270702362061,10.4327545166016
Kabli - Youm Hubi,0.188048749516254,-21.147745,0.091470405,0.04173785970348,3018.93609366478,1448.8058,-98.611572265625,57.4626045227051,-5.26748895645142,39.5126152038574,-4.41047239303589,9.27339363098145,-5.56946611404419,1.00405406951904,-4.76023054122925,-0.602338850498199,-10.0040998458862,2.93744111061096,-4.75347328186035,35.9073371887207,16.0862522125244,11.6675138473511,13.3004446029663,9.08763408660889,10.6597375869751,8.07682323455811,7.80490016937256,7.14218759536743,7.37299919128418,6.61683988571167,6.95022964477539,9.59929656982422
Endi kalma,0.170084005538893,-7.6291604,0.43764633,0.084915070618275,3240.4507436902,1145.0681,35.3893623352051,48.4668884277344,15.1541528701782,45.423698425293,-6.98830556869507,6.37192153930664,-6.61191082000732,-3.76006722450256,-6.75791835784912,-6.35267496109009,-7.6571307182312,1.94883513450623,-5.99052286148071,51.5359535217285,24.6104793548584,17.0057048797607,13.1464347839355,13.8618631362915,9.16130542755127,7.10211324691772,7.56463956832886,7.59352731704712,7.48547983169556,7.32325839996338,7.16809177398682,6.80247926712036
Labis toubo,0.09283352783959,-18.953999,0.12495886,0.050095401002285,2012.75202231539,949.65594,-112.559753417969,110.866752624512,-12.0227165222168,20.2456359863281,-7.07313013076782,-4.63397407531738,0.014471709728241,-2.24473285675049,-11.2735719680786,6.40977668762207,-8.14136695861816,0.250767856836319,-4.31744384765625,56.6055297851563,30.9349899291992,16.8060646057129,16.8613872528076,16.0814571380615,11.0717267990112,10.1117095947266,8.86629199981689,10.9113340377808,10.399486541748,10.2014017105103,8.26341342926025,8.65926170349121
Ya dunya,0.04909909841815,-15.795977,0.18065432,0.024334716726436,1432.80146593758,556.15985,-122.43531036377,134.194290161133,-2.22505497932434,29.0915813446045,15.3461112976074,11.7643613815308,8.44337940216064,3.73202133178711,-1.06056368350983,1.6881422996521,0.180390298366547,1.94239151477814,-1.89340543746948,55.6438446044922,31.0372562408447,13.4974689483643,11.0208406448364,10.4933843612671,7.20184946060181,8.59105110168457,7.08787441253662,7.254714012146,6.13335275650024,7.00942325592041,7.24446296691895,7.05759429931641
El raid yegmaa,0.087093199738777,-13.583377,0.22789086,0.042990063432973,1838.33593978579,799.2023,-61.575439453125,119.268844604492,-33.909107208252,58.5553092956543,-19.9647312164307,23.7868213653564,-7.55687475204468,3.35220527648926,-4.62884950637817,0.621720492839813,-1.72119975090027,1.19245636463165,1.80029368400574,40.5692520141602,21.0396690368652,20.8221569061279,13.8265819549561,12.1416969299316,8.73904418945313,9.66394519805908,8.48080444335938,8.75559806823731,7.97953128814697,7.82388591766357,8.06588745117188,7.73472261428833
Neema,0.080994975087074,-14.738898,0.20067678,0.040300761843539,2221.85449469808,709.56195,-74.977409362793,98.473747253418,3.91645622253418,13.2792873382568,6.35901069641113,-8.26969146728516,-2.64604592323303,-1.00304925441742,-6.21981620788574,10.2157869338989,-5.53063249588013,-1.1492520570755,-6.0688943862915,49.4411354064941,28.1084060668945,21.3076839447021,19.7748317718506,16.7232990264893,14.543719291687,13.386360168457,11.078724861145,10.8173904418945,12.9649648666382,11.9213933944702,12.8029165267944,9.15133953094482
Aljarida,0.05993463380418,-34.689453,0.021386107,0.030166920842585,1504.36273440443,582.0212,-353.712524414063,125.517234802246,-5.06134748458862,23.4306125640869,7.79820251464844,-1.98565924167633,-18.6538391113281,-11.300817489624,-11.4181938171387,-5.59979391098022,-7.06248331069946,-7.41767311096191,-5.2033863067627,81.2432250976562,34.2363624572754,16.854621887207,13.9611663818359,10.3402900695801,10.9071798324585,10.4750709533691,9.93280220031738,8.99263477325439,6.90893745422363,8.67128658294678,7.59199047088623,6.57005739212036
Badr albudur,0.073036595394737,-20.867964,0.11184991,0.059393491638358,2032.41615508312,583.2532,-195.846694946289,103.956657409668,20.3145275115967,9.87906646728516,5.5732364654541,1.15587401390076,-4.11894464492798,-1.50853145122528,-13.9527444839478,1.65165555477142,-5.14484548568726,-8.67407417297363,-1.15894043445587,76.9355163574219,42.7011871337891,30.5408363342285,18.7899780273438,17.1829071044922,17.7055015563965,14.108738899231,13.7803621292114,13.8849420547485,13.1033878326416,11.7297191619873,12.9726400375366,9.60536098480225
Lamouni,0.098518300720782,-17.939392,0.13769642,0.041620237866775,2240.16582402963,756.5353,-102.539619445801,91.8042907714844,8.90538501739502,20.4065818786621,-0.715391397476196,7.04093074798584,8.87012481689453,3.46239542961121,-17.7092628479004,4.88119411468506,-11.6224584579468,6.18386745452881,-10.7044811248779,30.1006050109863,18.0219268798828,12.5213193893433,11.0415182113647,11.4964551925659,8.84537792205811,10.1866493225098,8.10926723480225,9.43533992767334,10.877688407898,8.32553195953369,8.18236351013184,8.48293209075928
Limaza,0.050950183218847,-26.700954,0.06168111,0.019544701206348,1554.32008240034,558.85254,-254.442657470703,115.996719360352,-2.89705014228821,32.7415657043457,18.4465599060059,9.87209606170654,3.24757814407349,1.71131014823914,-11.0692892074585,0.992769122123718,-4.23843574523926,-3.18351435661316,-7.87793588638306,73.7400817871094,19.2182292938232,19.9918689727783,13.8082551956177,16.3953590393066,11.5872316360474,11.1572542190552,8.98871326446533,18.791410446167,8.2261266708374,8.14263439178467,6.85030317306519,7.4957127571106
Fi aldawahi,0.100758649985488,-21.043524,0.093709745,0.040747018961014,2634.35411006315,759.91986,-141.917175292969,83.1183090209961,16.722749710083,11.081057548523,4.56836462020874,3.54072618484497,-1.63143837451935,-3.81032681465149,-4.34305047988892,-3.14940547943115,-5.93040275573731,2.61066102981567,-2.3418664932251,51.4239120483398,18.8016185760498,27.358922958374,15.7262773513794,11.5118198394775,9.92689323425293,9.20696830749512,10.4042053222656,9.26041507720947,9.36790180206299,10.4096632003784,9.66915512084961,10.6352367401123
La la,0.054396118541989,-21.257465,0.103453845,0.020583845849094,1261.20370659161,601.118,-173.189849853516,152.018569946289,-25.7722225189209,28.5930156707764,1.0859442949295,3.53791618347168,-10.3169546127319,-10.2462787628174,-2.61886072158813,3.73377704620361,-6.65160465240479,-3.96265029907227,-3.46079349517822,67.9022521972656,16.9030017852783,14.068058013916,10.8706102371216,10.6941719055176,9.01272106170654,8.65697383880615,6.94945573806763,7.01151275634766,6.4759669303894,8.24984741210938,7.39569330215454,5.52776908874512
Galbi zad ham,0.061623210139319,-9.354118,0.3551365,0.031676473827178,1853.31238612226,555.9586,-25.2668304443359,114.823387145996,11.363751411438,11.9737739562988,7.83639240264893,-1.17103743553162,-4.70091485977173,0.832123398780823,-5.55267000198364,5.26475620269775,4.50926828384399,-6.43938970565796,-1.32251000404358,42.6682090759277,23.884895324707,18.365026473999,17.2997665405273,13.7605142593384,10.3496685028076,10.689826965332,9.20413589477539,9.32875728607178,10.7630405426025,8.14327812194824,10.7156734466553,8.14212512969971
Galu lai ayyan,0.058188234689435,-19.818617,0.11184384,0.027493377090165,1294.81417190354,577.85944,-185.552490234375,157.805252075195,-18.480598449707,39.3757209777832,-7.27103233337402,11.2903680801392,-26.6137371063232,13.9183616638184,-26.584020614624,10.2445688247681,-4.6561336517334,-11.8657455444336,-4.27892732620239,64.1032867431641,23.5338611602783,28.1836128234863,20.8436107635498,17.5865058898926,14.9083404541016,16.5758094787598,12.5709505081177,12.5862712860107,14.3660717010498,9.43996238708496,8.75429916381836,8.61417484283447
Ya rait,0.06106841379644,-24.791172,0.06681978,0.041372361616509,1567.79999262382,580.82324,-253.436889648437,120.241218566895,12.2230091094971,32.6489219665527,13.3380069732666,-5.41959762573242,-5.79976892471314,-0.805064857006073,-14.7254953384399,-5.73144006729126,-2.7612292766571,-6.8512487411499,-7.06199598312378,97.2511444091797,41.2305717468262,22.9286098480225,17.4232845306396,17.0461273193359,17.6610298156738,13.351321220398,12.9617547988892,10.5241184234619,15.798095703125,9.16875553131104,9.70845794677734,9.78114891052246
Al ajako,0.124918367840557,-16.915686,0.16299331,0.06038079209837,2314.74340593106,1281.4818,-93.6887969970703,83.9202270507812,-22.6743450164795,50.1120567321777,-5.52783489227295,16.5965270996094,-1.14521872997284,8.22291660308838,-0.069595150649548,13.5138473510742,-5.63883256912231,-1.69398295879364,0.872569561004639,47.0058708190918,25.3914909362793,26.0157299041748,22.8725357055664,13.3616638183594,14.8738203048706,10.364764213562,9.60134029388428,9.70744705200195,11.4350166320801,8.62688636779785,10.3370742797852,7.70281744003296
Wayn wayn,0.072550959631386,-15.926694,0.17910412,0.049834712141388,2071.44482722837,541.3847,-99.8763580322266,90.4266967773438,18.3988494873047,34.0791091918945,12.8187627792358,12.9337301254272,-0.014263802208006,6.77155303955078,0.060313552618027,7.42465782165527,-1.04947340488434,2.63508701324463,-1.31809902191162,72.4524993896484,23.4338569641113,18.6559391021729,13.6290626525879,13.0811023712158,12.4397850036621,11.5825138092041,10.3488330841064,8.55810070037842,7.43661832809448,7.90913963317871,6.55598449707031,7.15616083145142
Mufarig kaif,0.195064958035023,-24.343998,0.07671365,0.116198872547337,4207.2529595127,683.3607,-178.645202636719,36.0444488525391,43.4130783081055,22.9993495941162,24.7031402587891,8.77588939666748,0.588876843452454,9.13483238220215,-3.6425940990448,9.32089614868164,-2.11444759368896,9.74166488647461,-2.61114454269409,65.4321823120117,22.6001167297363,20.5916137695313,18.2305297851563,16.313985824585,10.8748092651367,13.3150129318237,11.6811256408691,11.0355548858643,8.3929386138916,8.76318073272705,7.82014942169189,6.96018409729004
Benayya,0.120823532435178,-15.190623,0.18487097,0.041904697113842,2234.98936036976,1272.5739,-61.0824432373047,89.5087432861328,-21.4810333251953,43.8545417785645,-2.47747373580933,9.13388919830322,8.37933444976807,8.63174057006836,1.68580627441406,6.2915153503418,-4.91364240646362,4.76781368255615,-7.24016094207764,53.0141525268555,23.1255111694336,18.629695892334,16.3000869750977,11.4252767562866,11.9138832092285,8.81549835205078,10.0257520675659,10.0236339569092,9.63294696807861,8.41455078125,8.11945247650147,9.215163230896
Mata mazari,0.051650481327399,-25.298044,0.07090256,0.020972321769158,1245.39995160772,516.7916,-262.560699462891,138.258819580078,13.5100679397583,19.3646774291992,4.83178949356079,11.3172969818115,-1.68269503116608,-2.35160040855408,-8.3239688873291,-3.3818941116333,3.30754613876343,-7.61750364303589,-5.67342519760132,82.8968200683594,28.0217361450195,17.2534694671631,12.3248510360718,13.9397039413452,9.75969505310059,9.92351150512695,11.5422344207764,10.7729949951172,10.3071432113647,8.5999698638916,9.6379337310791,10.6260690689087
Kamal Keila - Ajmal Alyam,0.065147754208591,-16.340527,0.16243312,0.040101066500246,1454.26239836141,837.3586,-141.17497253418,129.767288208008,-12.9149150848389,53.8444023132324,4.16807746887207,11.4904413223267,4.55436849594116,1.11953282356262,1.66329550743103,-3.65130853652954,-3.43095016479492,-1.47521591186523,-7.24813365936279,65.6430740356445,30.4064750671387,19.4823474884033,11.2732381820679,11.8331851959229,10.4608030319214,7.09486722946167,9.37580013275147,6.81115341186523,5.9066801071167,6.68424844741821,7.03910875320435,6.31341314315796
Sharea alneel,0.133547945288313,-13.884086,0.22090282,0.043065302601012,2484.55796419564,1085.9005,-24.6121845245361,83.1475372314453,-12.5329580307007,32.5812072753906,-3.10058307647705,17.4690589904785,-4.30458211898804,-0.889255583286285,-2.27401995658875,2.03726172447205,-8.5262336730957,2.73115515708923,-5.18090867996216,50.7637748718262,22.6201686859131,20.9599285125732,11.8664331436157,11.102147102356,9.12798023223877,7.96312856674194,9.30974674224854,7.59702730178833,7.59050226211548,7.27597570419312,7.32828521728516,8.03953552246094
Aah min saddo,0.147149525928793,-15.436784,0.18736441,0.049368421335498,2584.54525833206,1270.0371,-44.3016700744629,74.4563064575195,-20.8363304138184,33.0516891479492,-14.3981533050537,11.1333827972412,-2.81556582450867,-5.79263925552368,-11.720832824707,-0.464247137308121,-9.65394496917725,0.744362771511078,-8.69808006286621,48.5009727478027,20.5224742889404,17.6536617279053,14.2906770706177,10.0198440551758,8.58471488952637,7.21476173400879,8.3778247833252,7.62377691268921,8.77655124664307,6.98090744018555,8.60098361968994,6.89500331878662
Habibi anta taalam,0.13746780064822,-8.58411,0.39258918,0.041584946868744,2603.38203437343,1196.1394,44.9493751525879,81.7392501831055,-19.1349010467529,20.3859443664551,-4.02181386947632,-2.34902143478394,-7.97701168060303,-1.42964267730713,-9.27084827423096,-1.29743802547455,-5.49964904785156,1.89705121517181,-3.27598690986633,35.0515327453613,21.0430507659912,17.935718536377,11.7009515762329,11.0165863037109,10.0175971984863,9.69810962677002,8.60392570495606,8.32443141937256,9.94964218139648,7.56160926818848,7.35355186462402,6.74416923522949
Horga wa shagan,0.073969696328367,-20.950468,0.09572418,0.054840698117562,1844.06264106438,754.0888,-171.947525024414,105.079238891602,-18.8525543212891,33.0030708312988,-3.63536810874939,3.5883252620697,-0.825784146785736,-6.57222032546997,-7.31031847000122,-1.683225274086,-9.4610710144043,-6.31735467910767,-5.77264451980591,78.4786758422852,28.0171756744385,23.5777950286865,14.9801111221313,13.1622266769409,14.4993381500244,11.0836820602417,10.0540657043457,10.1586465835571,12.9147272109985,9.40672016143799,8.4336633682251,8.42704486846924
Ayam safana,0.118139497266834,-28.430069,0.048129253,0.026385083007927,1549.63198103982,1315.2086,-299.737945556641,165.603622436523,-87.0452880859375,22.83323097229,30.9349784851074,-31.2611408233643,11.3621501922607,-11.7608814239502,-32.4499702453613,1.92692708969116,-16.8139019012451,-12.4615087509155,7.45606851577759,50.7530937194824,25.0276298522949,23.7825794219971,15.6338186264038,14.8801250457764,14.8204002380371,12.3407783508301,9.73150539398193,10.8489608764648,13.4616384506226,14.0459127426147,11.0704565048218,10.9175109863281
